run_id,candidate_id,candidate,normalized_text,model,source_adapter,prompt_strategy,target_class,saturation_level,text_type,tts_adapter,tts_model_or_voice,croatian_voice_or_model_confirmed,speaker_embedding_source,audio_path,sample_rate,channels,sample_width_bits,duration_seconds,synthesis_status,error,suitable_for_audio_eval
20260604_160319,20260604_160319_00728,sisu,sisu,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,espeak_ng,hr,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/espeak_ng/20260604_160319_00728.wav,16000,1,16,0.64325,success,,yes
20260604_160319,20260604_160319_00048,Bubanj puni buku.,bubanj puni buku,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00048.wav,16000,1,16,1.4868125,success,,yes
20260604_160319,20260604_160319_00060,Mama puni pumpu.,mama puni pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00060.wav,16000,1,16,1.730625,success,,yes
20260604_160319,20260604_160319_00067,Unuk pumpa gumu.,unuk pumpa gumu,ChatGPT Plus,manual_csv,strict_plain_list,N,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00067.wav,16000,1,16,1.4635625,success,,yes
20260604_160319,20260604_160319_00040,Mama mumlja punu bundu.,mama mumlja punu bundu,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00040.wav,16000,1,16,1.9628125,success,,yes
20260604_160319,20260604_160319_00045,Mamin unuk bubnja.,mamin unuk bubnja,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00045.wav,16000,1,16,1.6725625,success,,yes
20260604_160319,20260604_160319_00132,Unuk pumpa pumpu.,unuk pumpa pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00132.wav,16000,1,16,1.5564375,success,,yes
20260604_160319,20260604_160319_00153,Buba pumpa pumpu.,buba pumpa pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00153.wav,16000,1,16,1.9395625,success,,yes
20260604_160319,20260604_160319_00126,Buba puni pumpu.,buba puni pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00126.wav,16000,1,16,1.32425,success,,yes
20260604_160319,20260604_160319_00143,Unuk puni pumpu.,unuk puni pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00143.wav,16000,1,16,1.335875,success,,yes
20260604_160319,20260604_160319_00120,Mama pumpa pumpu.,mama pumpa pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00120.wav,16000,1,16,1.6145,success,,yes
20260604_160319,20260604_160319_00370,Draga rada radi.,draga rada radi,ChatGPT Plus,manual_csv,paper_style,S,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00370.wav,16000,1,16,1.53325,success,,yes
20260604_160319,20260604_160319_00382,Kadar radi rado.,kadar radi rado,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00382.wav,16000,1,16,1.440375,success,,yes
20260604_160319,20260604_160319_00383,Draga Dara radi.,draga dara radi,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00383.wav,16000,1,16,1.4635625,success,,yes
20260604_160319,20260604_160319_00390,Radar kvari rad.,radar kvari rad,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00390.wav,16000,1,16,1.417125,success,,yes
20260604_160319,20260604_160319_00399,Ratar krade rak.,ratar krade rak,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00399.wav,16000,1,16,1.417125,success,,yes
20260604_160319,20260604_160319_00455,Kadar krade raka.,kadar krade raka,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00455.wav,16000,1,16,1.312625,success,,yes
20260604_160319,20260604_160319_00448,Kadar ratar radi.,kadar ratar radi,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00448.wav,16000,1,16,1.4868125,success,,yes
20260604_160319,20260604_160319_00449,Radar daje kadar.,radar daje kadar,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00449.wav,16000,1,16,1.5564375,success,,yes
20260604_160319,20260604_160319_00442,Radar rado radi.,radar rado radi,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00442.wav,16000,1,16,1.4984375,success,,yes
20260604_160319,20260604_160319_00443,Ratar krade dar.,ratar krade dar,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00443.wav,16000,1,16,1.440375,success,,yes
20260604_160319,20260604_160319_00200,Vol voli glog.,vol voli glog,ChatGPT Plus,manual_csv,paper_style,SN,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00200.wav,16000,1,16,1.2081875,success,,yes
20260604_160319,20260604_160319_00221,Golub voli glog,golub voli glog,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00221.wav,16000,1,16,1.1965625,success,,yes
20260604_160319,20260604_160319_00223,Glog voli vlagu,glog voli vlagu,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00223.wav,16000,1,16,1.53325,success,,yes
20260604_160319,20260604_160319_00203,Lovac voli lov.,lovac voli lov,ChatGPT Plus,manual_csv,paper_style,SN,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00203.wav,16000,1,16,2.0325,success,,yes
20260604_160319,20260604_160319_00231,Golub voli lovor,golub voli lovor,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00231.wav,16000,1,16,1.521625,success,,yes
20260604_160319,20260604_160319_00282,Vol voli lov.,vol voli lov,ChatGPT Plus,manual_csv,paper_style,SN,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00282.wav,16000,1,16,1.126875,success,,yes
20260604_160319,20260604_160319_00305,Gol vol voli,gol vol voli,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00305.wav,16000,1,16,1.150125,success,,yes
20260604_160319,20260604_160319_00302,Vol voli lovor,vol voli lovor,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00302.wav,16000,1,16,1.335875,success,,yes
20260604_160319,20260604_160319_00306,Gluh vol voli,gluh vol voli,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00306.wav,16000,1,16,1.2778125,success,,yes
20260604_160319,20260604_160319_00311,Vol gleda glog,vol gleda glog,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00311.wav,16000,1,16,1.1153125,success,,yes
20260604_160319,20260604_160319_00556,Čete često ječe,čete često ječe,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00556.wav,16000,1,16,1.3939375,success,,yes
20260604_160319,20260604_160319_00540,Čete tiše šute,čete tiše šute,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00540.wav,16000,1,16,1.4635625,success,,yes
20260604_160319,20260604_160319_00521,Dječje čete šetaju.,dječje čete šetaju,ChatGPT Plus,manual_csv,paper_style,SV,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00521.wav,16000,1,16,1.6841875,success,,yes
20260604_160319,20260604_160319_00549,Šetnje često tješe,šetnje često tješe,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00549.wav,16000,1,16,1.51,success,,yes
20260604_160319,20260604_160319_00532,Šetnje često tješe tetu.,šetnje često tješe tetu,ChatGPT Plus,manual_csv,paper_style,SV,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00532.wav,16000,1,16,1.997625,success,,yes
20260604_160319,20260604_160319_00597,Tete tješe čete.,tete tješe čete,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00597.wav,16000,1,16,1.4868125,success,,yes
20260604_160319,20260604_160319_00601,Dječje čete teže.,dječje čete teže,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00601.wav,16000,1,16,1.521625,success,,yes
20260604_160319,20260604_160319_00616,Dječje čete šute.,dječje čete šute,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00616.wav,16000,1,16,1.5796875,success,,yes
20260604_160319,20260604_160319_00622,Tečaj teče češće,tečaj teče češće,ChatGPT Plus,manual_csv,strict_plain_list,SV,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00622.wav,16000,1,16,1.4751875,success,,yes
20260604_160319,20260604_160319_00605,Čete šute češće.,čete šute češće,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00605.wav,16000,1,16,1.3939375,success,,yes
20260604_160319,20260604_160319_00691,Sivi zec skici.,sivi zec skici,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00691.wav,16000,1,16,1.5680625,success,,yes
20260604_160319,20260604_160319_00680,Sivi zec visi.,sivi zec visi,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00680.wav,16000,1,16,1.893125,success,,yes
20260604_160319,20260604_160319_00688,Sisa sin cicu.,sisa sin cicu,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00688.wav,16000,1,16,1.8815625,success,,yes
20260604_160319,20260604_160319_00715,Zec sisa cicu,zec sisa cicu,ChatGPT Plus,manual_csv,strict_plain_list,V,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00715.wav,16000,1,16,1.544875,success,,yes
20260604_160319,20260604_160319_00689,Sivi sin čisti.,sivi sin čisti,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00689.wav,16000,1,16,1.452,success,,yes
20260604_160319,20260604_160319_00761,Cici zec sisi.,cici zec sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00761.wav,16000,1,16,1.7886875,success,,yes
20260604_160319,20260604_160319_00757,Sivi zec sisi.,sivi zec sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00757.wav,16000,1,16,1.53325,success,,yes
20260604_160319,20260604_160319_00765,Sin visi sisi.,sin visi sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00765.wav,16000,1,16,1.544875,success,,yes
20260604_160319,20260604_160319_00772,Sivi zec cici.,sivi zec cici,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00772.wav,16000,1,16,1.544875,success,,yes
20260604_160319,20260604_160319_00790,Sin sisi sisa,sin sisi sisa,ChatGPT Plus,manual_csv,strict_plain_list,V,70.0,sentence,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00790.wav,16000,1,16,1.335875,success,,yes
20260604_160319,20260604_160319_00008,bum,bum,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00008.wav,16000,1,16,0.8830625,success,,yes
20260604_160319,20260604_160319_00011,pun,pun,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00011.wav,16000,1,16,0.8830625,success,,yes
20260604_160319,20260604_160319_00001,bubanj,bubanj,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00001.wav,16000,1,16,0.9759375,success,,yes
20260604_160319,20260604_160319_00009,pumpa,pumpa,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00009.wav,16000,1,16,1.0804375,success,,yes
20260604_160319,20260604_160319_00000,buba,buba,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00000.wav,16000,1,16,0.9875625,success,,yes
20260604_160319,20260604_160319_00084,punu,punu,ChatGPT Plus,manual_csv,paper_style,N,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00084.wav,16000,1,16,0.9991875,success,,yes
20260604_160319,20260604_160319_00087,pumpu,pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00087.wav,16000,1,16,0.964375,success,,yes
20260604_160319,20260604_160319_00089,bubu,bubu,ChatGPT Plus,manual_csv,paper_style,N,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00089.wav,16000,1,16,0.859875,success,,yes
20260604_160319,20260604_160319_00094,bubnju,bubnju,ChatGPT Plus,manual_csv,paper_style,N,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00094.wav,16000,1,16,0.9875625,success,,yes
20260604_160319,20260604_160319_00097,bunu,bunu,ChatGPT Plus,manual_csv,paper_style,N,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00097.wav,16000,1,16,0.964375,success,,yes
20260604_160319,20260604_160319_00320,rad,rad,ChatGPT Plus,manual_csv,paper_style,S,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00320.wav,16000,1,16,0.941125,success,,yes
20260604_160319,20260604_160319_00321,radar,radar,ChatGPT Plus,manual_csv,paper_style,S,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00321.wav,16000,1,16,0.9875625,success,,yes
20260604_160319,20260604_160319_00322,kadar,kadar,ChatGPT Plus,manual_csv,paper_style,S,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00322.wav,16000,1,16,0.9759375,success,,yes
20260604_160319,20260604_160319_00324,dar,dar,ChatGPT Plus,manual_csv,paper_style,S,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00324.wav,16000,1,16,0.8946875,success,,yes
20260604_160319,20260604_160319_00327,draž,draž,ChatGPT Plus,manual_csv,paper_style,S,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00327.wav,16000,1,16,0.9295,success,,yes
20260604_160319,20260604_160319_00419,kara,kara,ChatGPT Plus,manual_csv,paper_style,S,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00419.wav,16000,1,16,1.1153125,success,,yes
20260604_160319,20260604_160319_00160,vol,vol,ChatGPT Plus,manual_csv,paper_style,SN,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00160.wav,16000,1,16,0.941125,success,,yes
20260604_160319,20260604_160319_00161,gol,gol,ChatGPT Plus,manual_csv,paper_style,SN,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00161.wav,16000,1,16,0.9063125,success,,yes
20260604_160319,20260604_160319_00162,golo,golo,ChatGPT Plus,manual_csv,paper_style,SN,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00162.wav,16000,1,16,0.9295,success,,yes
20260604_160319,20260604_160319_00163,glog,glog,ChatGPT Plus,manual_csv,paper_style,SN,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00163.wav,16000,1,16,0.9295,success,,yes
20260604_160319,20260604_160319_00164,lov,lov,ChatGPT Plus,manual_csv,paper_style,SN,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00164.wav,16000,1,16,0.941125,success,,yes
20260604_160319,20260604_160319_00244,volovi,volovi,ChatGPT Plus,manual_csv,paper_style,SN,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00244.wav,16000,1,16,0.8134375,success,,yes
20260604_160319,20260604_160319_00254,glogom,glogom,ChatGPT Plus,manual_csv,paper_style,SN,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00254.wav,16000,1,16,1.034,success,,yes
20260604_160319,20260604_160319_00243,volom,volom,ChatGPT Plus,manual_csv,paper_style,SN,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00243.wav,16000,1,16,0.767,success,,yes
20260604_160319,20260604_160319_00250,golom,golom,ChatGPT Plus,manual_csv,paper_style,SN,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00250.wav,16000,1,16,0.941125,success,,yes
20260604_160319,20260604_160319_00252,gloga,gloga,ChatGPT Plus,manual_csv,paper_style,SN,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00252.wav,16000,1,16,1.0108125,success,,yes
20260604_160319,20260604_160319_00480,tečaj,tečaj,ChatGPT Plus,manual_csv,paper_style,SV,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00480.wav,16000,1,16,0.859875,success,,yes
20260604_160319,20260604_160319_00485,češće,češće,ChatGPT Plus,manual_csv,paper_style,SV,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00485.wav,16000,1,16,0.8946875,success,,yes
20260604_160319,20260604_160319_00482,teta,teta,ChatGPT Plus,manual_csv,paper_style,SV,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00482.wav,16000,1,16,1.126875,success,,yes
20260604_160319,20260604_160319_00483,četa,četa,ChatGPT Plus,manual_csv,paper_style,SV,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00483.wav,16000,1,16,1.1385,success,,yes
20260604_160319,20260604_160319_00494,čest,čest,ChatGPT Plus,manual_csv,paper_style,SV,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00494.wav,16000,1,16,0.9063125,success,,yes
20260604_160319,20260604_160319_00558,tete,tete,ChatGPT Plus,manual_csv,paper_style,SV,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00558.wav,16000,1,16,1.0920625,success,,yes
20260604_160319,20260604_160319_00560,čete,čete,ChatGPT Plus,manual_csv,paper_style,SV,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00560.wav,16000,1,16,0.964375,success,,yes
20260604_160319,20260604_160319_00561,teče,teče,ChatGPT Plus,manual_csv,paper_style,SV,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00561.wav,16000,1,16,1.1153125,success,,yes
