left_index,right_index,left_candidate,right_candidate,pcd_version,pcd
16,3,kuća,glog,pcd_paper_style,1.0
16,4,kuća,hola,pcd_paper_style,0.75
16,5,kuća,lako,pcd_paper_style,0.5
16,6,kuća,likov,pcd_paper_style,0.8
16,7,kuća,logar,pcd_paper_style,0.8
16,8,kuća,oko,pcd_paper_style,0.75
16,9,kuća,poklop,pcd_paper_style,0.8333333333333334
16,10,kuća,gola,pcd_paper_style,0.75
16,11,kuća,volja,pcd_paper_style,0.75
16,12,kuća,krv,pcd_paper_style,0.75
16,13,kuća,krvariti,pcd_paper_style,0.75
16,14,kuća,kraj,pcd_paper_style,0.5
16,15,kuća,kruga,pcd_paper_style,0.4
16,16,kuća,kuća,pcd_paper_style,0.0
16,17,kuća,kuna,pcd_paper_style,0.25
16,18,kuća,kukavica,pcd_paper_style,0.625
16,19,kuća,sadržaj,pcd_paper_style,0.8571428571428571
16,20,kuća,dva dječaka hajde,pcd_paper_style,0.8666666666666667
16,21,kuća,baraka,pcd_paper_style,0.6666666666666666
16,22,kuća,barka,pcd_paper_style,0.6
16,23,kuća,četiri,pcd_paper_style,1.0
16,24,kuća,često,pcd_paper_style,1.0
16,25,kuća,češka,pcd_paper_style,0.6
16,26,kuća,večer,pcd_paper_style,1.0
16,27,kuća,tečnost,pcd_paper_style,1.0
16,28,kuća,učište,pcd_paper_style,0.8333333333333334
16,29,kuća,učite,pcd_paper_style,0.8
16,30,kuća,učilište,pcd_paper_style,0.875
16,31,kuća,šumeti,pcd_paper_style,0.8333333333333334
16,32,kuća,cijeli,pcd_paper_style,1.0
16,33,kuća,cilj,pcd_paper_style,1.0
17,0,kuna,barman,pcd_paper_style,0.6666666666666666
17,1,kuna,napomenuti,pcd_paper_style,0.7
17,2,kuna,glas,pcd_paper_style,0.75
17,3,kuna,glog,pcd_paper_style,1.0
17,4,kuna,hola,pcd_paper_style,0.75
17,5,kuna,lako,pcd_paper_style,0.5
17,6,kuna,likov,pcd_paper_style,0.8
17,7,kuna,logar,pcd_paper_style,0.8
17,8,kuna,oko,pcd_paper_style,0.75
17,9,kuna,poklop,pcd_paper_style,0.8333333333333334
17,10,kuna,gola,pcd_paper_style,0.75
17,11,kuna,volja,pcd_paper_style,0.75
17,12,kuna,krv,pcd_paper_style,0.75
17,13,kuna,krvariti,pcd_paper_style,0.75
17,14,kuna,kraj,pcd_paper_style,0.5
17,15,kuna,kruga,pcd_paper_style,0.4
17,16,kuna,kuća,pcd_paper_style,0.25
17,17,kuna,kuna,pcd_paper_style,0.0
17,18,kuna,kukavica,pcd_paper_style,0.625
17,19,kuna,sadržaj,pcd_paper_style,0.8571428571428571
17,20,kuna,dva dječaka hajde,pcd_paper_style,0.8666666666666667
17,21,kuna,baraka,pcd_paper_style,0.6666666666666666
17,22,kuna,barka,pcd_paper_style,0.6
17,23,kuna,četiri,pcd_paper_style,1.0
17,24,kuna,često,pcd_paper_style,1.0
17,25,kuna,češka,pcd_paper_style,0.6
17,26,kuna,večer,pcd_paper_style,1.0
17,27,kuna,tečnost,pcd_paper_style,0.8571428571428571
17,28,kuna,učište,pcd_paper_style,0.8333333333333334
17,29,kuna,učite,pcd_paper_style,0.8
17,30,kuna,učilište,pcd_paper_style,0.875
17,31,kuna,šumeti,pcd_paper_style,0.8333333333333334
17,32,kuna,cijeli,pcd_paper_style,1.0
17,33,kuna,cilj,pcd_paper_style,1.0
18,0,kukavica,barman,pcd_paper_style,0.75
18,1,kukavica,napomenuti,pcd_paper_style,0.7
18,2,kukavica,glas,pcd_paper_style,0.875
18,3,kukavica,glog,pcd_paper_style,1.0
18,4,kukavica,hola,pcd_paper_style,0.875
18,5,kukavica,lako,pcd_paper_style,0.75
18,6,kukavica,likov,pcd_paper_style,0.625
18,7,kukavica,logar,pcd_paper_style,0.875
18,8,kukavica,oko,pcd_paper_style,0.875
18,9,kukavica,poklop,pcd_paper_style,0.875
18,10,kukavica,gola,pcd_paper_style,0.875
18,11,kukavica,volja,pcd_paper_style,0.75
18,12,kukavica,krv,pcd_paper_style,0.75
18,13,kukavica,krvariti,pcd_paper_style,0.5
18,14,kukavica,kraj,pcd_paper_style,0.75
18,15,kukavica,kruga,pcd_paper_style,0.625
18,16,kukavica,kuća,pcd_paper_style,0.625
18,17,kukavica,kuna,pcd_paper_style,0.625
18,18,kukavica,kukavica,pcd_paper_style,0.0
18,19,kukavica,sadržaj,pcd_paper_style,0.75
18,20,kukavica,dva dječaka hajde,pcd_paper_style,0.7333333333333333
18,21,kukavica,baraka,pcd_paper_style,0.625
18,22,kukavica,barka,pcd_paper_style,0.625
18,23,kukavica,četiri,pcd_paper_style,0.875
18,24,kukavica,često,pcd_paper_style,1.0
18,25,kukavica,češka,pcd_paper_style,0.75
18,26,kukavica,večer,pcd_paper_style,0.875
18,27,kukavica,tečnost,pcd_paper_style,1.0
18,28,kukavica,učište,pcd_paper_style,0.75
18,29,kukavica,učite,pcd_paper_style,0.75
18,30,kukavica,učilište,pcd_paper_style,0.75
18,31,kukavica,šumeti,pcd_paper_style,0.75
18,32,kukavica,cijeli,pcd_paper_style,0.75
18,33,kukavica,cilj,pcd_paper_style,0.75
19,0,sadržaj,barman,pcd_paper_style,0.5714285714285714
19,1,sadržaj,napomenuti,pcd_paper_style,0.9
19,2,sadržaj,glas,pcd_paper_style,0.7142857142857143
19,3,sadržaj,glog,pcd_paper_style,1.0
19,4,sadržaj,hola,pcd_paper_style,0.8571428571428571
19,5,sadržaj,lako,pcd_paper_style,0.8571428571428571
19,6,sadržaj,likov,pcd_paper_style,1.0
19,7,sadržaj,logar,pcd_paper_style,0.7142857142857143
19,8,sadržaj,oko,pcd_paper_style,1.0
19,9,sadržaj,poklop,pcd_paper_style,1.0
19,10,sadržaj,gola,pcd_paper_style,0.8571428571428571
19,11,sadržaj,volja,pcd_paper_style,0.8571428571428571
19,12,sadržaj,krv,pcd_paper_style,0.8571428571428571
19,13,sadržaj,krvariti,pcd_paper_style,0.75
19,14,sadržaj,kraj,pcd_paper_style,0.5714285714285714
19,15,sadržaj,kruga,pcd_paper_style,0.7142857142857143
19,16,sadržaj,kuća,pcd_paper_style,0.8571428571428571
19,17,sadržaj,kuna,pcd_paper_style,0.8571428571428571
19,18,sadržaj,kukavica,pcd_paper_style,0.75
19,19,sadržaj,sadržaj,pcd_paper_style,0.0
19,20,sadržaj,dva dječaka hajde,pcd_paper_style,0.7333333333333333
19,21,sadržaj,baraka,pcd_paper_style,0.5714285714285714
19,22,sadržaj,barka,pcd_paper_style,0.5714285714285714
19,23,sadržaj,četiri,pcd_paper_style,0.8571428571428571
19,24,sadržaj,često,pcd_paper_style,0.8571428571428571
19,25,sadržaj,češka,pcd_paper_style,0.8571428571428571
19,26,sadržaj,večer,pcd_paper_style,0.8571428571428571
19,27,sadržaj,tečnost,pcd_paper_style,0.8571428571428571
19,28,sadržaj,učište,pcd_paper_style,1.0
19,29,sadržaj,učite,pcd_paper_style,1.0
19,30,sadržaj,učilište,pcd_paper_style,1.0
19,31,sadržaj,šumeti,pcd_paper_style,1.0
19,32,sadržaj,cijeli,pcd_paper_style,0.8571428571428571
19,33,sadržaj,cilj,pcd_paper_style,1.0
20,0,dva dječaka hajde,barman,pcd_paper_style,0.8666666666666667
20,1,dva dječaka hajde,napomenuti,pcd_paper_style,0.8666666666666667
20,2,dva dječaka hajde,glas,pcd_paper_style,0.9333333333333333
20,3,dva dječaka hajde,glog,pcd_paper_style,1.0
20,4,dva dječaka hajde,hola,pcd_paper_style,0.8666666666666667
20,5,dva dječaka hajde,lako,pcd_paper_style,0.8666666666666667
20,6,dva dječaka hajde,likov,pcd_paper_style,0.8666666666666667
20,7,dva dječaka hajde,logar,pcd_paper_style,0.9333333333333333
20,8,dva dječaka hajde,oko,pcd_paper_style,0.9333333333333333
20,9,dva dječaka hajde,poklop,pcd_paper_style,0.9333333333333333
20,10,dva dječaka hajde,gola,pcd_paper_style,0.9333333333333333
20,11,dva dječaka hajde,volja,pcd_paper_style,0.8666666666666667
20,12,dva dječaka hajde,krv,pcd_paper_style,0.8666666666666667
20,13,dva dječaka hajde,krvariti,pcd_paper_style,0.8
20,14,dva dječaka hajde,kraj,pcd_paper_style,0.8
20,15,dva dječaka hajde,kruga,pcd_paper_style,0.8666666666666667
20,16,dva dječaka hajde,kuća,pcd_paper_style,0.8666666666666667
20,17,dva dječaka hajde,kuna,pcd_paper_style,0.8666666666666667
20,18,dva dječaka hajde,kukavica,pcd_paper_style,0.7333333333333333
20,19,dva dječaka hajde,sadržaj,pcd_paper_style,0.7333333333333333
20,20,dva dječaka hajde,dva dječaka hajde,pcd_paper_style,0.0
20,21,dva dječaka hajde,baraka,pcd_paper_style,0.7333333333333333
20,22,dva dječaka hajde,barka,pcd_paper_style,0.8
20,23,dva dječaka hajde,četiri,pcd_paper_style,0.8666666666666667
20,24,dva dječaka hajde,često,pcd_paper_style,0.8666666666666667
20,25,dva dječaka hajde,češka,pcd_paper_style,0.7333333333333333
20,26,dva dječaka hajde,večer,pcd_paper_style,0.7333333333333333
20,27,dva dječaka hajde,tečnost,pcd_paper_style,0.8666666666666667
20,28,dva dječaka hajde,učište,pcd_paper_style,0.8666666666666667
20,29,dva dječaka hajde,učite,pcd_paper_style,0.8666666666666667
20,30,dva dječaka hajde,učilište,pcd_paper_style,0.8666666666666667
20,31,dva dječaka hajde,šumeti,pcd_paper_style,0.9333333333333333
20,32,dva dječaka hajde,cijeli,pcd_paper_style,0.8666666666666667
20,33,dva dječaka hajde,cilj,pcd_paper_style,1.0
21,0,baraka,barman,pcd_paper_style,0.3333333333333333
21,1,baraka,napomenuti,pcd_paper_style,0.9
21,2,baraka,glas,pcd_paper_style,0.8333333333333334
21,3,baraka,glog,pcd_paper_style,1.0
21,4,baraka,hola,pcd_paper_style,0.8333333333333334
21,5,baraka,lako,pcd_paper_style,0.6666666666666666
21,6,baraka,likov,pcd_paper_style,0.8333333333333334
21,7,baraka,logar,pcd_paper_style,0.6666666666666666
21,8,baraka,oko,pcd_paper_style,0.8333333333333334
21,9,baraka,poklop,pcd_paper_style,0.8333333333333334
21,10,baraka,gola,pcd_paper_style,0.8333333333333334
21,11,baraka,volja,pcd_paper_style,0.8333333333333334
21,12,baraka,krv,pcd_paper_style,0.6666666666666666
21,13,baraka,krvariti,pcd_paper_style,0.625
21,14,baraka,kraj,pcd_paper_style,0.5
21,15,baraka,kruga,pcd_paper_style,0.5
21,16,baraka,kuća,pcd_paper_style,0.6666666666666666
21,17,baraka,kuna,pcd_paper_style,0.6666666666666666
21,18,baraka,kukavica,pcd_paper_style,0.625
21,19,baraka,sadržaj,pcd_paper_style,0.5714285714285714
21,20,baraka,dva dječaka hajde,pcd_paper_style,0.7333333333333333
21,21,baraka,baraka,pcd_paper_style,0.0
21,22,baraka,barka,pcd_paper_style,0.16666666666666666
21,23,baraka,četiri,pcd_paper_style,0.8333333333333334
21,24,baraka,često,pcd_paper_style,1.0
21,25,baraka,češka,pcd_paper_style,0.6666666666666666
21,26,baraka,večer,pcd_paper_style,0.8333333333333334
21,27,baraka,tečnost,pcd_paper_style,1.0
21,28,baraka,učište,pcd_paper_style,1.0
21,29,baraka,učite,pcd_paper_style,1.0
21,30,baraka,učilište,pcd_paper_style,1.0
21,31,baraka,šumeti,pcd_paper_style,1.0
21,32,baraka,cijeli,pcd_paper_style,1.0
21,33,baraka,cilj,pcd_paper_style,1.0
22,0,barka,barman,pcd_paper_style,0.3333333333333333
22,1,barka,napomenuti,pcd_paper_style,0.9
22,2,barka,glas,pcd_paper_style,0.8
22,3,barka,glog,pcd_paper_style,1.0
22,4,barka,hola,pcd_paper_style,0.8
22,5,barka,lako,pcd_paper_style,0.6
22,6,barka,likov,pcd_paper_style,0.8
22,7,barka,logar,pcd_paper_style,0.6
22,8,barka,oko,pcd_paper_style,0.8
22,9,barka,poklop,pcd_paper_style,0.8333333333333334
22,10,barka,gola,pcd_paper_style,0.8
22,11,barka,volja,pcd_paper_style,0.8
22,12,barka,krv,pcd_paper_style,0.6
22,13,barka,krvariti,pcd_paper_style,0.625
22,14,barka,kraj,pcd_paper_style,0.4
22,15,barka,kruga,pcd_paper_style,0.4
22,16,barka,kuća,pcd_paper_style,0.6
22,17,barka,kuna,pcd_paper_style,0.6
22,18,barka,kukavica,pcd_paper_style,0.625
22,19,barka,sadržaj,pcd_paper_style,0.5714285714285714
22,20,barka,dva dječaka hajde,pcd_paper_style,0.8
22,21,barka,baraka,pcd_paper_style,0.16666666666666666
22,22,barka,barka,pcd_paper_style,0.0
22,23,barka,četiri,pcd_paper_style,0.8333333333333334
22,24,barka,često,pcd_paper_style,1.0
22,25,barka,češka,pcd_paper_style,0.6
22,26,barka,večer,pcd_paper_style,0.8
22,27,barka,tečnost,pcd_paper_style,1.0
22,28,barka,učište,pcd_paper_style,1.0
22,29,barka,učite,pcd_paper_style,1.0
22,30,barka,učilište,pcd_paper_style,1.0
22,31,barka,šumeti,pcd_paper_style,1.0
22,32,barka,cijeli,pcd_paper_style,1.0
22,33,barka,cilj,pcd_paper_style,1.0
23,0,četiri,barman,pcd_paper_style,0.8333333333333334
23,1,četiri,napomenuti,pcd_paper_style,0.7
23,2,četiri,glas,pcd_paper_style,1.0
23,3,četiri,glog,pcd_paper_style,1.0
23,4,četiri,hola,pcd_paper_style,1.0
23,5,četiri,lako,pcd_paper_style,1.0
23,6,četiri,likov,pcd_paper_style,0.8333333333333334
23,7,četiri,logar,pcd_paper_style,0.8333333333333334
23,8,četiri,oko,pcd_paper_style,1.0
23,9,četiri,poklop,pcd_paper_style,1.0
23,10,četiri,gola,pcd_paper_style,1.0
23,11,četiri,volja,pcd_paper_style,1.0
23,12,četiri,krv,pcd_paper_style,0.8333333333333334
23,13,četiri,krvariti,pcd_paper_style,0.5
23,14,četiri,kraj,pcd_paper_style,0.8333333333333334
23,15,četiri,kruga,pcd_paper_style,0.8333333333333334
23,16,četiri,kuća,pcd_paper_style,1.0
23,17,četiri,kuna,pcd_paper_style,1.0
23,18,četiri,kukavica,pcd_paper_style,0.875
23,19,četiri,sadržaj,pcd_paper_style,0.8571428571428571
23,20,četiri,dva dječaka hajde,pcd_paper_style,0.8666666666666667
23,21,četiri,baraka,pcd_paper_style,0.8333333333333334
23,22,četiri,barka,pcd_paper_style,0.8333333333333334
23,23,četiri,četiri,pcd_paper_style,0.0
23,24,četiri,često,pcd_paper_style,0.5
23,25,četiri,češka,pcd_paper_style,0.6666666666666666
23,26,četiri,večer,pcd_paper_style,0.5
23,27,četiri,tečnost,pcd_paper_style,0.5714285714285714
23,28,četiri,učište,pcd_paper_style,0.3333333333333333
23,29,četiri,učite,pcd_paper_style,0.3333333333333333
23,30,četiri,učilište,pcd_paper_style,0.375
23,31,četiri,šumeti,pcd_paper_style,0.5
23,32,četiri,cijeli,pcd_paper_style,0.5
23,33,četiri,cilj,pcd_paper_style,0.8333333333333334
24,0,često,barman,pcd_paper_style,1.0
24,1,često,napomenuti,pcd_paper_style,0.7
24,2,često,glas,pcd_paper_style,0.8
24,3,često,glog,pcd_paper_style,0.8
24,4,često,hola,pcd_paper_style,0.8
24,5,često,lako,pcd_paper_style,0.8
24,6,često,likov,pcd_paper_style,0.8
24,7,često,logar,pcd_paper_style,0.8
24,8,često,oko,pcd_paper_style,0.8
24,9,često,poklop,pcd_paper_style,0.8333333333333334
24,10,često,gola,pcd_paper_style,0.8
24,11,često,volja,pcd_paper_style,0.8
24,12,često,krv,pcd_paper_style,1.0
24,13,često,krvariti,pcd_paper_style,0.875
24,14,često,kraj,pcd_paper_style,1.0
24,15,često,kruga,pcd_paper_style,1.0
24,16,često,kuća,pcd_paper_style,1.0
24,17,često,kuna,pcd_paper_style,1.0
24,18,često,kukavica,pcd_paper_style,1.0
24,19,često,sadržaj,pcd_paper_style,0.8571428571428571
24,20,često,dva dječaka hajde,pcd_paper_style,0.8666666666666667
24,21,često,baraka,pcd_paper_style,1.0
24,22,često,barka,pcd_paper_style,1.0
24,23,često,četiri,pcd_paper_style,0.5
24,24,često,često,pcd_paper_style,0.0
24,25,često,češka,pcd_paper_style,0.6
24,26,često,večer,pcd_paper_style,0.6
24,27,često,tečnost,pcd_paper_style,0.2857142857142857
24,28,često,učište,pcd_paper_style,0.5
24,29,često,učite,pcd_paper_style,0.4
24,30,često,učilište,pcd_paper_style,0.625
24,31,često,šumeti,pcd_paper_style,0.6666666666666666
24,32,često,cijeli,pcd_paper_style,0.8333333333333334
24,33,često,cilj,pcd_paper_style,1.0
25,0,češka,barman,pcd_paper_style,0.8333333333333334
25,1,češka,napomenuti,pcd_paper_style,0.8
25,2,češka,glas,pcd_paper_style,0.8
25,3,češka,glog,pcd_paper_style,1.0
25,4,češka,hola,pcd_paper_style,0.8
25,5,češka,lako,pcd_paper_style,0.6
25,6,češka,likov,pcd_paper_style,0.8
25,7,češka,logar,pcd_paper_style,0.8
25,8,češka,oko,pcd_paper_style,0.8
25,9,češka,poklop,pcd_paper_style,0.8333333333333334
25,10,češka,gola,pcd_paper_style,0.8
25,11,češka,volja,pcd_paper_style,0.8
25,12,češka,krv,pcd_paper_style,0.8
25,13,češka,krvariti,pcd_paper_style,0.75
25,14,češka,kraj,pcd_paper_style,0.6
25,15,češka,kruga,pcd_paper_style,0.6
25,16,češka,kuća,pcd_paper_style,0.6
25,17,češka,kuna,pcd_paper_style,0.6
25,18,češka,kukavica,pcd_paper_style,0.75
25,19,češka,sadržaj,pcd_paper_style,0.8571428571428571
25,20,češka,dva dječaka hajde,pcd_paper_style,0.7333333333333333
25,21,češka,baraka,pcd_paper_style,0.6666666666666666
25,22,češka,barka,pcd_paper_style,0.6
25,23,češka,četiri,pcd_paper_style,0.6666666666666666
25,24,češka,često,pcd_paper_style,0.6
25,25,češka,češka,pcd_paper_style,0.0
25,26,češka,večer,pcd_paper_style,0.6
25,27,češka,tečnost,pcd_paper_style,0.7142857142857143
25,28,češka,učište,pcd_paper_style,0.5
25,29,češka,učite,pcd_paper_style,0.6
25,30,češka,učilište,pcd_paper_style,0.625
25,31,češka,šumeti,pcd_paper_style,0.6666666666666666
25,32,češka,cijeli,pcd_paper_style,0.8333333333333334
25,33,češka,cilj,pcd_paper_style,1.0
26,0,večer,barman,pcd_paper_style,0.8333333333333334
26,1,večer,napomenuti,pcd_paper_style,0.9
26,2,večer,glas,pcd_paper_style,1.0
26,3,večer,glog,pcd_paper_style,1.0
26,4,večer,hola,pcd_paper_style,1.0
26,5,večer,lako,pcd_paper_style,1.0
26,6,večer,likov,pcd_paper_style,0.8
26,7,večer,logar,pcd_paper_style,0.8
26,8,večer,oko,pcd_paper_style,1.0
26,9,večer,poklop,pcd_paper_style,1.0
26,10,večer,gola,pcd_paper_style,1.0
26,11,večer,volja,pcd_paper_style,0.8
26,12,večer,krv,pcd_paper_style,0.6
26,13,večer,krvariti,pcd_paper_style,0.75
26,14,večer,kraj,pcd_paper_style,0.8
26,15,večer,kruga,pcd_paper_style,0.8
26,16,večer,kuća,pcd_paper_style,1.0
26,17,večer,kuna,pcd_paper_style,1.0
26,18,večer,kukavica,pcd_paper_style,0.875
26,19,večer,sadržaj,pcd_paper_style,0.8571428571428571
26,20,večer,dva dječaka hajde,pcd_paper_style,0.7333333333333333
26,21,večer,baraka,pcd_paper_style,0.8333333333333334
26,22,večer,barka,pcd_paper_style,0.8
26,23,večer,četiri,pcd_paper_style,0.5
26,24,večer,često,pcd_paper_style,0.6
26,25,večer,češka,pcd_paper_style,0.6
26,26,večer,večer,pcd_paper_style,0.0
26,27,večer,tečnost,pcd_paper_style,0.7142857142857143
26,28,večer,učište,pcd_paper_style,0.6666666666666666
26,29,večer,učite,pcd_paper_style,0.6
26,30,večer,učilište,pcd_paper_style,0.75
26,31,večer,šumeti,pcd_paper_style,0.8333333333333334
26,32,večer,cijeli,pcd_paper_style,0.8333333333333334
26,33,večer,cilj,pcd_paper_style,1.0
27,0,tečnost,barman,pcd_paper_style,0.8571428571428571
27,1,tečnost,napomenuti,pcd_paper_style,0.6
27,2,tečnost,glas,pcd_paper_style,0.8571428571428571
27,3,tečnost,glog,pcd_paper_style,0.8571428571428571
27,4,tečnost,hola,pcd_paper_style,0.8571428571428571
27,5,tečnost,lako,pcd_paper_style,0.8571428571428571
27,6,tečnost,likov,pcd_paper_style,0.8571428571428571
27,7,tečnost,logar,pcd_paper_style,0.8571428571428571
27,8,tečnost,oko,pcd_paper_style,0.8571428571428571
27,9,tečnost,poklop,pcd_paper_style,0.8571428571428571
27,10,tečnost,gola,pcd_paper_style,0.8571428571428571
27,11,tečnost,volja,pcd_paper_style,0.8571428571428571
27,12,tečnost,krv,pcd_paper_style,1.0
27,13,tečnost,krvariti,pcd_paper_style,0.875
27,14,tečnost,kraj,pcd_paper_style,1.0
27,15,tečnost,kruga,pcd_paper_style,1.0
27,16,tečnost,kuća,pcd_paper_style,1.0
27,17,tečnost,kuna,pcd_paper_style,0.8571428571428571
27,18,tečnost,kukavica,pcd_paper_style,1.0
27,19,tečnost,sadržaj,pcd_paper_style,0.8571428571428571
27,20,tečnost,dva dječaka hajde,pcd_paper_style,0.8666666666666667
27,21,tečnost,baraka,pcd_paper_style,1.0
27,22,tečnost,barka,pcd_paper_style,1.0
27,23,tečnost,četiri,pcd_paper_style,0.5714285714285714
27,24,tečnost,često,pcd_paper_style,0.2857142857142857
27,25,tečnost,češka,pcd_paper_style,0.7142857142857143
27,26,tečnost,večer,pcd_paper_style,0.7142857142857143
27,27,tečnost,tečnost,pcd_paper_style,0.0
27,28,tečnost,učište,pcd_paper_style,0.5714285714285714
27,29,tečnost,učite,pcd_paper_style,0.5714285714285714
27,30,tečnost,učilište,pcd_paper_style,0.625
27,31,tečnost,šumeti,pcd_paper_style,0.7142857142857143
27,32,tečnost,cijeli,pcd_paper_style,0.8571428571428571
27,33,tečnost,cilj,pcd_paper_style,1.0
28,0,učište,barman,pcd_paper_style,1.0
28,1,učište,napomenuti,pcd_paper_style,0.6
28,2,učište,glas,pcd_paper_style,1.0
28,3,učište,glog,pcd_paper_style,1.0
28,4,učište,hola,pcd_paper_style,1.0
28,5,učište,lako,pcd_paper_style,1.0
28,6,učište,likov,pcd_paper_style,0.8333333333333334
28,7,učište,logar,pcd_paper_style,1.0
28,8,učište,oko,pcd_paper_style,1.0
28,9,učište,poklop,pcd_paper_style,1.0
28,10,učište,gola,pcd_paper_style,1.0
28,11,učište,volja,pcd_paper_style,1.0
28,12,učište,krv,pcd_paper_style,1.0
28,13,učište,krvariti,pcd_paper_style,0.75
28,14,učište,kraj,pcd_paper_style,1.0
28,15,učište,kruga,pcd_paper_style,0.8333333333333334
28,16,učište,kuća,pcd_paper_style,0.8333333333333334
28,17,učište,kuna,pcd_paper_style,0.8333333333333334
28,18,učište,kukavica,pcd_paper_style,0.75
28,19,učište,sadržaj,pcd_paper_style,1.0
28,20,učište,dva dječaka hajde,pcd_paper_style,0.8666666666666667
28,21,učište,baraka,pcd_paper_style,1.0
28,22,učište,barka,pcd_paper_style,1.0
28,23,učište,četiri,pcd_paper_style,0.3333333333333333
28,24,učište,često,pcd_paper_style,0.5
28,25,učište,češka,pcd_paper_style,0.5
28,26,učište,večer,pcd_paper_style,0.6666666666666666
28,27,učište,tečnost,pcd_paper_style,0.5714285714285714
28,28,učište,učište,pcd_paper_style,0.0
28,29,učište,učite,pcd_paper_style,0.16666666666666666
28,30,učište,učilište,pcd_paper_style,0.25
28,31,učište,šumeti,pcd_paper_style,0.16666666666666666
28,32,učište,cijeli,pcd_paper_style,0.6666666666666666
28,33,učište,cilj,pcd_paper_style,0.8333333333333334
29,0,učite,barman,pcd_paper_style,1.0
29,1,učite,napomenuti,pcd_paper_style,0.6
29,2,učite,glas,pcd_paper_style,1.0
29,3,učite,glog,pcd_paper_style,1.0
29,4,učite,hola,pcd_paper_style,1.0
29,5,učite,lako,pcd_paper_style,1.0
29,6,učite,likov,pcd_paper_style,0.8
29,7,učite,logar,pcd_paper_style,1.0
29,8,učite,oko,pcd_paper_style,1.0
29,9,učite,poklop,pcd_paper_style,1.0
29,10,učite,gola,pcd_paper_style,1.0
29,11,učite,volja,pcd_paper_style,1.0
29,12,učite,krv,pcd_paper_style,1.0
29,13,učite,krvariti,pcd_paper_style,0.75
29,14,učite,kraj,pcd_paper_style,1.0
29,15,učite,kruga,pcd_paper_style,0.8
29,16,učite,kuća,pcd_paper_style,0.8
29,17,učite,kuna,pcd_paper_style,0.8
29,18,učite,kukavica,pcd_paper_style,0.75
29,19,učite,sadržaj,pcd_paper_style,1.0
29,20,učite,dva dječaka hajde,pcd_paper_style,0.8666666666666667
29,21,učite,baraka,pcd_paper_style,1.0
29,22,učite,barka,pcd_paper_style,1.0
29,23,učite,četiri,pcd_paper_style,0.3333333333333333
29,24,učite,često,pcd_paper_style,0.4
29,25,učite,češka,pcd_paper_style,0.6
29,26,učite,večer,pcd_paper_style,0.6
29,27,učite,tečnost,pcd_paper_style,0.5714285714285714
29,28,učite,učište,pcd_paper_style,0.16666666666666666
29,29,učite,učite,pcd_paper_style,0.0
29,30,učite,učilište,pcd_paper_style,0.375
29,31,učite,šumeti,pcd_paper_style,0.3333333333333333
29,32,učite,cijeli,pcd_paper_style,0.6666666666666666
29,33,učite,cilj,pcd_paper_style,0.8
30,0,učilište,barman,pcd_paper_style,1.0
30,1,učilište,napomenuti,pcd_paper_style,0.6
30,2,učilište,glas,pcd_paper_style,0.875
30,3,učilište,glog,pcd_paper_style,0.875
30,4,učilište,hola,pcd_paper_style,0.875
30,5,učilište,lako,pcd_paper_style,0.875
30,6,učilište,likov,pcd_paper_style,0.75
30,7,učilište,logar,pcd_paper_style,0.875
30,8,učilište,oko,pcd_paper_style,1.0
30,9,učilište,poklop,pcd_paper_style,0.875
30,10,učilište,gola,pcd_paper_style,0.875
30,11,učilište,volja,pcd_paper_style,1.0
30,12,učilište,krv,pcd_paper_style,1.0
30,13,učilište,krvariti,pcd_paper_style,0.625
30,14,učilište,kraj,pcd_paper_style,1.0
30,15,učilište,kruga,pcd_paper_style,0.875
30,16,učilište,kuća,pcd_paper_style,0.875
30,17,učilište,kuna,pcd_paper_style,0.875
30,18,učilište,kukavica,pcd_paper_style,0.75
30,19,učilište,sadržaj,pcd_paper_style,1.0
30,20,učilište,dva dječaka hajde,pcd_paper_style,0.8666666666666667
30,21,učilište,baraka,pcd_paper_style,1.0
30,22,učilište,barka,pcd_paper_style,1.0
30,23,učilište,četiri,pcd_paper_style,0.375
30,24,učilište,često,pcd_paper_style,0.625
30,25,učilište,češka,pcd_paper_style,0.625
30,26,učilište,večer,pcd_paper_style,0.75
30,27,učilište,tečnost,pcd_paper_style,0.625
30,28,učilište,učište,pcd_paper_style,0.25
30,29,učilište,učite,pcd_paper_style,0.375
30,30,učilište,učilište,pcd_paper_style,0.0
30,31,učilište,šumeti,pcd_paper_style,0.375
30,32,učilište,cijeli,pcd_paper_style,0.5
30,33,učilište,cilj,pcd_paper_style,0.875
31,0,šumeti,barman,pcd_paper_style,0.8333333333333334
31,1,šumeti,napomenuti,pcd_paper_style,0.5
31,2,šumeti,glas,pcd_paper_style,1.0
31,3,šumeti,glog,pcd_paper_style,1.0
31,4,šumeti,hola,pcd_paper_style,1.0
31,5,šumeti,lako,pcd_paper_style,1.0
31,6,šumeti,likov,pcd_paper_style,0.8333333333333334
31,7,šumeti,logar,pcd_paper_style,1.0
31,8,šumeti,oko,pcd_paper_style,1.0
31,9,šumeti,poklop,pcd_paper_style,1.0
31,10,šumeti,gola,pcd_paper_style,1.0
31,11,šumeti,volja,pcd_paper_style,1.0
31,12,šumeti,krv,pcd_paper_style,1.0
31,13,šumeti,krvariti,pcd_paper_style,0.75
31,14,šumeti,kraj,pcd_paper_style,1.0
