left_index,right_index,left_candidate,right_candidate,pcd_version,pcd
19,0,četiri,napomenuti,pcd_paper_style,0.7
19,1,četiri,glas,pcd_paper_style,1.0
19,2,četiri,glog,pcd_paper_style,1.0
19,3,četiri,hola,pcd_paper_style,1.0
19,4,četiri,lako,pcd_paper_style,1.0
19,5,četiri,oko,pcd_paper_style,1.0
19,6,četiri,gola,pcd_paper_style,1.0
19,7,četiri,volja,pcd_paper_style,1.0
19,8,četiri,krv,pcd_paper_style,0.8333333333333334
19,9,četiri,krvariti,pcd_paper_style,0.5
19,10,četiri,kraj,pcd_paper_style,0.8333333333333334
19,11,četiri,kruga,pcd_paper_style,0.8333333333333334
19,12,četiri,kuća,pcd_paper_style,1.0
19,13,četiri,kuna,pcd_paper_style,1.0
19,14,četiri,kukavica,pcd_paper_style,0.875
19,15,četiri,sadržaj,pcd_paper_style,0.8571428571428571
19,16,četiri,dva dječaka hajde,pcd_paper_style,0.8666666666666667
19,17,četiri,baraka,pcd_paper_style,0.8333333333333334
19,18,četiri,barka,pcd_paper_style,0.8333333333333334
19,19,četiri,četiri,pcd_paper_style,0.0
19,20,četiri,često,pcd_paper_style,0.5
19,21,četiri,češka,pcd_paper_style,0.6666666666666666
19,22,četiri,večer,pcd_paper_style,0.5
19,23,četiri,tečnost,pcd_paper_style,0.5714285714285714
19,24,četiri,učite,pcd_paper_style,0.3333333333333333
19,25,četiri,učilište,pcd_paper_style,0.375
19,26,četiri,cijeli,pcd_paper_style,0.5
19,27,četiri,cilj,pcd_paper_style,0.8333333333333334
20,0,često,napomenuti,pcd_paper_style,0.7
20,1,često,glas,pcd_paper_style,0.8
20,2,često,glog,pcd_paper_style,0.8
20,3,često,hola,pcd_paper_style,0.8
20,4,često,lako,pcd_paper_style,0.8
20,5,često,oko,pcd_paper_style,0.8
20,6,često,gola,pcd_paper_style,0.8
20,7,često,volja,pcd_paper_style,0.8
20,8,često,krv,pcd_paper_style,1.0
20,9,često,krvariti,pcd_paper_style,0.875
20,10,često,kraj,pcd_paper_style,1.0
20,11,često,kruga,pcd_paper_style,1.0
20,12,često,kuća,pcd_paper_style,1.0
20,13,često,kuna,pcd_paper_style,1.0
20,14,često,kukavica,pcd_paper_style,1.0
20,15,često,sadržaj,pcd_paper_style,0.8571428571428571
20,16,često,dva dječaka hajde,pcd_paper_style,0.8666666666666667
20,17,često,baraka,pcd_paper_style,1.0
20,18,često,barka,pcd_paper_style,1.0
20,19,često,četiri,pcd_paper_style,0.5
20,20,često,često,pcd_paper_style,0.0
20,21,često,češka,pcd_paper_style,0.6
20,22,često,večer,pcd_paper_style,0.6
20,23,često,tečnost,pcd_paper_style,0.2857142857142857
20,24,često,učite,pcd_paper_style,0.4
20,25,često,učilište,pcd_paper_style,0.625
20,26,često,cijeli,pcd_paper_style,0.8333333333333334
20,27,često,cilj,pcd_paper_style,1.0
21,0,češka,napomenuti,pcd_paper_style,0.8
21,1,češka,glas,pcd_paper_style,0.8
21,2,češka,glog,pcd_paper_style,1.0
21,3,češka,hola,pcd_paper_style,0.8
21,4,češka,lako,pcd_paper_style,0.6
21,5,češka,oko,pcd_paper_style,0.8
21,6,češka,gola,pcd_paper_style,0.8
21,7,češka,volja,pcd_paper_style,0.8
21,8,češka,krv,pcd_paper_style,0.8
21,9,češka,krvariti,pcd_paper_style,0.75
21,10,češka,kraj,pcd_paper_style,0.6
21,11,češka,kruga,pcd_paper_style,0.6
21,12,češka,kuća,pcd_paper_style,0.6
21,13,češka,kuna,pcd_paper_style,0.6
21,14,češka,kukavica,pcd_paper_style,0.75
21,15,češka,sadržaj,pcd_paper_style,0.8571428571428571
21,16,češka,dva dječaka hajde,pcd_paper_style,0.7333333333333333
21,17,češka,baraka,pcd_paper_style,0.6666666666666666
21,18,češka,barka,pcd_paper_style,0.6
21,19,češka,četiri,pcd_paper_style,0.6666666666666666
21,20,češka,često,pcd_paper_style,0.6
21,21,češka,češka,pcd_paper_style,0.0
21,22,češka,večer,pcd_paper_style,0.6
21,23,češka,tečnost,pcd_paper_style,0.7142857142857143
21,24,češka,učite,pcd_paper_style,0.6
21,25,češka,učilište,pcd_paper_style,0.625
21,26,češka,cijeli,pcd_paper_style,0.8333333333333334
21,27,češka,cilj,pcd_paper_style,1.0
22,0,večer,napomenuti,pcd_paper_style,0.9
22,1,večer,glas,pcd_paper_style,1.0
22,2,večer,glog,pcd_paper_style,1.0
22,3,večer,hola,pcd_paper_style,1.0
22,4,večer,lako,pcd_paper_style,1.0
22,5,večer,oko,pcd_paper_style,1.0
22,6,večer,gola,pcd_paper_style,1.0
22,7,večer,volja,pcd_paper_style,0.8
22,8,večer,krv,pcd_paper_style,0.6
22,9,večer,krvariti,pcd_paper_style,0.75
22,10,večer,kraj,pcd_paper_style,0.8
22,11,večer,kruga,pcd_paper_style,0.8
22,12,večer,kuća,pcd_paper_style,1.0
22,13,večer,kuna,pcd_paper_style,1.0
22,14,večer,kukavica,pcd_paper_style,0.875
22,15,večer,sadržaj,pcd_paper_style,0.8571428571428571
22,16,večer,dva dječaka hajde,pcd_paper_style,0.7333333333333333
22,17,večer,baraka,pcd_paper_style,0.8333333333333334
22,18,večer,barka,pcd_paper_style,0.8
22,19,večer,četiri,pcd_paper_style,0.5
22,20,večer,često,pcd_paper_style,0.6
22,21,večer,češka,pcd_paper_style,0.6
22,22,večer,večer,pcd_paper_style,0.0
22,23,večer,tečnost,pcd_paper_style,0.7142857142857143
22,24,večer,učite,pcd_paper_style,0.6
22,25,večer,učilište,pcd_paper_style,0.75
22,26,večer,cijeli,pcd_paper_style,0.8333333333333334
22,27,večer,cilj,pcd_paper_style,1.0
23,0,tečnost,napomenuti,pcd_paper_style,0.6
23,1,tečnost,glas,pcd_paper_style,0.8571428571428571
23,2,tečnost,glog,pcd_paper_style,0.8571428571428571
23,3,tečnost,hola,pcd_paper_style,0.8571428571428571
23,4,tečnost,lako,pcd_paper_style,0.8571428571428571
23,5,tečnost,oko,pcd_paper_style,0.8571428571428571
23,6,tečnost,gola,pcd_paper_style,0.8571428571428571
23,7,tečnost,volja,pcd_paper_style,0.8571428571428571
23,8,tečnost,krv,pcd_paper_style,1.0
23,9,tečnost,krvariti,pcd_paper_style,0.875
23,10,tečnost,kraj,pcd_paper_style,1.0
23,11,tečnost,kruga,pcd_paper_style,1.0
23,12,tečnost,kuća,pcd_paper_style,1.0
23,13,tečnost,kuna,pcd_paper_style,0.8571428571428571
23,14,tečnost,kukavica,pcd_paper_style,1.0
23,15,tečnost,sadržaj,pcd_paper_style,0.8571428571428571
23,16,tečnost,dva dječaka hajde,pcd_paper_style,0.8666666666666667
23,17,tečnost,baraka,pcd_paper_style,1.0
23,18,tečnost,barka,pcd_paper_style,1.0
23,19,tečnost,četiri,pcd_paper_style,0.5714285714285714
23,20,tečnost,često,pcd_paper_style,0.2857142857142857
23,21,tečnost,češka,pcd_paper_style,0.7142857142857143
23,22,tečnost,večer,pcd_paper_style,0.7142857142857143
23,23,tečnost,tečnost,pcd_paper_style,0.0
23,24,tečnost,učite,pcd_paper_style,0.5714285714285714
23,25,tečnost,učilište,pcd_paper_style,0.625
23,26,tečnost,cijeli,pcd_paper_style,0.8571428571428571
23,27,tečnost,cilj,pcd_paper_style,1.0
24,0,učite,napomenuti,pcd_paper_style,0.6
24,1,učite,glas,pcd_paper_style,1.0
24,2,učite,glog,pcd_paper_style,1.0
24,3,učite,hola,pcd_paper_style,1.0
24,4,učite,lako,pcd_paper_style,1.0
24,5,učite,oko,pcd_paper_style,1.0
24,6,učite,gola,pcd_paper_style,1.0
24,7,učite,volja,pcd_paper_style,1.0
24,8,učite,krv,pcd_paper_style,1.0
24,9,učite,krvariti,pcd_paper_style,0.75
24,10,učite,kraj,pcd_paper_style,1.0
24,11,učite,kruga,pcd_paper_style,0.8
24,12,učite,kuća,pcd_paper_style,0.8
24,13,učite,kuna,pcd_paper_style,0.8
24,14,učite,kukavica,pcd_paper_style,0.75
24,15,učite,sadržaj,pcd_paper_style,1.0
24,16,učite,dva dječaka hajde,pcd_paper_style,0.8666666666666667
24,17,učite,baraka,pcd_paper_style,1.0
24,18,učite,barka,pcd_paper_style,1.0
24,19,učite,četiri,pcd_paper_style,0.3333333333333333
24,20,učite,često,pcd_paper_style,0.4
24,21,učite,češka,pcd_paper_style,0.6
24,22,učite,večer,pcd_paper_style,0.6
24,23,učite,tečnost,pcd_paper_style,0.5714285714285714
24,24,učite,učite,pcd_paper_style,0.0
24,25,učite,učilište,pcd_paper_style,0.375
24,26,učite,cijeli,pcd_paper_style,0.6666666666666666
24,27,učite,cilj,pcd_paper_style,0.8
25,0,učilište,napomenuti,pcd_paper_style,0.6
25,1,učilište,glas,pcd_paper_style,0.875
25,2,učilište,glog,pcd_paper_style,0.875
25,3,učilište,hola,pcd_paper_style,0.875
25,4,učilište,lako,pcd_paper_style,0.875
25,5,učilište,oko,pcd_paper_style,1.0
25,6,učilište,gola,pcd_paper_style,0.875
25,7,učilište,volja,pcd_paper_style,1.0
25,8,učilište,krv,pcd_paper_style,1.0
25,9,učilište,krvariti,pcd_paper_style,0.625
25,10,učilište,kraj,pcd_paper_style,1.0
25,11,učilište,kruga,pcd_paper_style,0.875
25,12,učilište,kuća,pcd_paper_style,0.875
25,13,učilište,kuna,pcd_paper_style,0.875
25,14,učilište,kukavica,pcd_paper_style,0.75
25,15,učilište,sadržaj,pcd_paper_style,1.0
25,16,učilište,dva dječaka hajde,pcd_paper_style,0.8666666666666667
25,17,učilište,baraka,pcd_paper_style,1.0
25,18,učilište,barka,pcd_paper_style,1.0
25,19,učilište,četiri,pcd_paper_style,0.375
25,20,učilište,često,pcd_paper_style,0.625
25,21,učilište,češka,pcd_paper_style,0.625
25,22,učilište,večer,pcd_paper_style,0.75
25,23,učilište,tečnost,pcd_paper_style,0.625
25,24,učilište,učite,pcd_paper_style,0.375
25,25,učilište,učilište,pcd_paper_style,0.0
25,26,učilište,cijeli,pcd_paper_style,0.5
25,27,učilište,cilj,pcd_paper_style,0.875
26,0,cijeli,napomenuti,pcd_paper_style,0.8
26,1,cijeli,glas,pcd_paper_style,0.8333333333333334
26,2,cijeli,glog,pcd_paper_style,0.8333333333333334
26,3,cijeli,hola,pcd_paper_style,0.8333333333333334
26,4,cijeli,lako,pcd_paper_style,0.8333333333333334
26,5,cijeli,oko,pcd_paper_style,1.0
26,6,cijeli,gola,pcd_paper_style,0.8333333333333334
26,7,cijeli,volja,pcd_paper_style,1.0
26,8,cijeli,krv,pcd_paper_style,1.0
26,9,cijeli,krvariti,pcd_paper_style,0.75
26,10,cijeli,kraj,pcd_paper_style,0.8333333333333334
26,11,cijeli,kruga,pcd_paper_style,1.0
26,12,cijeli,kuća,pcd_paper_style,1.0
26,13,cijeli,kuna,pcd_paper_style,1.0
26,14,cijeli,kukavica,pcd_paper_style,0.75
26,15,cijeli,sadržaj,pcd_paper_style,0.8571428571428571
26,16,cijeli,dva dječaka hajde,pcd_paper_style,0.8666666666666667
26,17,cijeli,baraka,pcd_paper_style,1.0
26,18,cijeli,barka,pcd_paper_style,1.0
26,19,cijeli,četiri,pcd_paper_style,0.5
26,20,cijeli,često,pcd_paper_style,0.8333333333333334
26,21,cijeli,češka,pcd_paper_style,0.8333333333333334
26,22,cijeli,večer,pcd_paper_style,0.8333333333333334
26,23,cijeli,tečnost,pcd_paper_style,0.8571428571428571
26,24,cijeli,učite,pcd_paper_style,0.6666666666666666
26,25,cijeli,učilište,pcd_paper_style,0.5
26,26,cijeli,cijeli,pcd_paper_style,0.0
26,27,cijeli,cilj,pcd_paper_style,0.6666666666666666
27,0,cilj,napomenuti,pcd_paper_style,0.9
27,1,cilj,glas,pcd_paper_style,1.0
27,2,cilj,glog,pcd_paper_style,1.0
27,3,cilj,hola,pcd_paper_style,1.0
27,4,cilj,lako,pcd_paper_style,1.0
27,5,cilj,oko,pcd_paper_style,1.0
27,6,cilj,gola,pcd_paper_style,1.0
27,7,cilj,volja,pcd_paper_style,0.75
27,8,cilj,krv,pcd_paper_style,1.0
27,9,cilj,krvariti,pcd_paper_style,0.875
27,10,cilj,kraj,pcd_paper_style,1.0
27,11,cilj,kruga,pcd_paper_style,1.0
27,12,cilj,kuća,pcd_paper_style,1.0
27,13,cilj,kuna,pcd_paper_style,1.0
27,14,cilj,kukavica,pcd_paper_style,0.75
27,15,cilj,sadržaj,pcd_paper_style,1.0
27,16,cilj,dva dječaka hajde,pcd_paper_style,1.0
27,17,cilj,baraka,pcd_paper_style,1.0
27,18,cilj,barka,pcd_paper_style,1.0
27,19,cilj,četiri,pcd_paper_style,0.8333333333333334
27,20,cilj,često,pcd_paper_style,1.0
27,21,cilj,češka,pcd_paper_style,1.0
27,22,cilj,večer,pcd_paper_style,1.0
27,23,cilj,tečnost,pcd_paper_style,1.0
27,24,cilj,učite,pcd_paper_style,0.8
27,25,cilj,učilište,pcd_paper_style,0.875
27,26,cilj,cijeli,pcd_paper_style,0.6666666666666666
27,27,cilj,cilj,pcd_paper_style,0.0
