run_id,candidate_id,candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,source_file,original_text,normalized_text,phonemes,total_phonemes,target_count,saturation_percentage,passes_saturation,is_valid,failure_reasons,word_count,dictionary_mode,dictionary_backend,dictionary_word_validity,dictionary_invalid_words,dictionary_unknown_words,dictionary_review_complete
20260604_123242,20260604_123242_00106,golom,ChatGPT Plus,paper_style,SN,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,golom,golom,g o l o m,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00107,gologa,ChatGPT Plus,paper_style,SN,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,gologa,gologa,g o l o g a,6,5,83.33333333333334,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00108,lovor,ChatGPT Plus,paper_style,SN,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,lovor,lovor,l o v o r,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00109,govor,ChatGPT Plus,paper_style,SN,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,govor,govor,g o v o r,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00110,rad,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rad,rad,r a d,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00111,rak,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rak,rak,r a k,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00112,dar,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dar,dar,d a r,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00113,drag,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,drag,drag,d r a g,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00114,draga,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draga,draga,d r a g a,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00115,kadar,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kadar,kadar,k a d a r,5,5,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00116,radar,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,radar,radar,r a d a r,5,5,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00117,karakter,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,karakter,karakter,k a r a k t e r,8,6,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00118,razrada,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,razrada,razrada,r a z r a d a,7,6,85.71428571428571,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00119,država,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,država,država,d r ž a v a,6,5,83.33333333333334,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00120,družba,ChatGPT Plus,paper_style,S,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,družba,družba,d r u ž b a,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00121,rad,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rad,rad,r a d,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00122,rak,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rak,rak,r a k,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00123,dar,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dar,dar,d a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00124,kadar,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kadar,kadar,k a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00125,radar,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,radar,radar,r a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00126,draga,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draga,draga,d r a g a,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00127,kratak,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kratak,kratak,k r a t a k,6,5,83.33333333333334,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00128,država,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,država,država,d r ž a v a,6,5,83.33333333333334,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00129,razrada,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,razrada,razrada,r a z r a d a,7,6,85.71428571428571,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00130,nagrada,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,nagrada,nagrada,n a g r a d a,7,5,71.42857142857143,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00131,družba,ChatGPT Plus,paper_style,S,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,družba,družba,d r u ž b a,6,4,66.66666666666666,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00132,rad,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rad,rad,r a d,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00133,rak,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rak,rak,r a k,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00134,dar,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dar,dar,d a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00135,draž,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draž,draž,d r a ž,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00136,žar,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,žar,žar,ž a r,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00137,kadar,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kadar,kadar,k a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00138,radar,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,radar,radar,r a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00139,draga,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draga,draga,d r a g a,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00140,kratak,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kratak,kratak,k r a t a k,6,5,83.33333333333334,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00141,razrada,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,razrada,razrada,r a z r a d a,7,6,85.71428571428571,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00142,građa,ChatGPT Plus,paper_style,S,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,građa,građa,g r a đ a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00143,rad,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rad,rad,r a d,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00144,rak,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rak,rak,r a k,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00145,dar,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dar,dar,d a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00146,draž,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draž,draž,d r a ž,4,4,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00147,žar,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,žar,žar,ž a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00148,kadar,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kadar,kadar,k a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00149,radar,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,radar,radar,r a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00150,draga,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draga,draga,d r a g a,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00151,kratak,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kratak,kratak,k r a t a k,6,5,83.33333333333334,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00152,karka,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,karka,karka,k a r k a,5,5,100.0,True,False,dictionary_failed,1,hunspell_cli,hunspell_cli,no,karka,,yes
20260604_123242,20260604_123242_00153,rađa,ChatGPT Plus,paper_style,S,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rađa,rađa,r a đ a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00154,rad,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rad,rad,r a d,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00155,rak,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,rak,rak,r a k,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00156,dar,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dar,dar,d a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00157,žar,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,žar,žar,ž a r,3,3,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00158,draž,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draž,draž,d r a ž,4,4,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00159,arka,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,arka,arka,a r k a,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00160,kadar,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,kadar,kadar,k a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00161,radar,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,radar,radar,r a d a r,5,5,100.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00162,ratar,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,ratar,ratar,r a t a r,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00163,draga,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,draga,draga,d r a g a,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00164,garaža,ChatGPT Plus,paper_style,S,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,garaža,garaža,g a r a ž a,6,5,83.33333333333334,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00165,tečaj,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaj,tečaj,t e č a j,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00166,četka,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,četka,četka,č e t k a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00167,šetnja,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,šetnja,šetnja,š e t nj a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00168,jež,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,jež,jež,j e ž,3,2,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00169,teći,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,teći,teći,t e ć i,4,2,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00170,čekati,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,čekati,čekati,č e k a t i,6,3,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00171,štedjeti,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,štedjeti,štedjeti,š t e d j e t i,8,6,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00172,tetka,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tetka,tetka,t e t k a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00173,dječji,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dječji,dječji,d j e č j i,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00174,trešnja,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,trešnja,trešnja,t r e š nj a,6,3,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00175,četvrtak,ChatGPT Plus,paper_style,SV,40.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,četvrtak,četvrtak,č e t v r t a k,8,4,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00176,tečaj,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaj,tečaj,t e č a j,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00177,četka,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,četka,četka,č e t k a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00178,šetnja,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,šetnja,šetnja,š e t nj a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00179,jež,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,jež,jež,j e ž,3,2,66.66666666666666,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00180,teći,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,teći,teći,t e ć i,4,2,50.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00181,čekati,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,čekati,čekati,č e k a t i,6,3,50.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00182,štedjeti,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,štedjeti,štedjeti,š t e d j e t i,8,6,75.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00183,tetka,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tetka,tetka,t e t k a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00184,dječji,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dječji,dječji,d j e č j i,6,4,66.66666666666666,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00185,trešnja,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,trešnja,trešnja,t r e š nj a,6,3,50.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00186,četvrtak,ChatGPT Plus,paper_style,SV,50.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,četvrtak,četvrtak,č e t v r t a k,8,4,50.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00187,tečaj,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaj,tečaj,t e č a j,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00188,četka,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,četka,četka,č e t k a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00189,šetnja,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,šetnja,šetnja,š e t nj a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00190,jež,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,jež,jež,j e ž,3,2,66.66666666666666,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00191,štedjeti,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,štedjeti,štedjeti,š t e d j e t i,8,6,75.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00192,tetka,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tetka,tetka,t e t k a,5,3,60.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00193,dječji,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dječji,dječji,d j e č j i,6,4,66.66666666666666,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00194,trešnja,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,trešnja,trešnja,t r e š nj a,6,3,50.0,False,False,failed_saturation;duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00195,šetač,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,šetač,šetač,š e t a č,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00196,tješitelj,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tješitelj,tješitelj,t j e š i t e lj,8,6,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00197,tješiteljica,ChatGPT Plus,paper_style,SV,60.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tješiteljica,tješiteljica,t j e š i t e lj i c a,11,6,54.54545454545454,False,False,failed_saturation,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00198,tečaj,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaj,tečaj,t e č a j,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00199,tetka,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tetka,tetka,t e t k a,5,3,60.0,False,False,failed_saturation;duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00200,teći,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,teći,teći,t e ć i,4,2,50.0,False,False,failed_saturation;duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00201,jež,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,jež,jež,j e ž,3,2,66.66666666666666,False,False,failed_saturation;duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00202,ček,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,ček,ček,č e k,3,2,66.66666666666666,False,False,failed_saturation,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00203,čete,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,čete,čete,č e t e,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00204,šete,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,šete,šete,š e t e,4,4,100.0,True,False,dictionary_failed,1,hunspell_cli,hunspell_cli,no,šete,,yes
20260604_123242,20260604_123242_00205,štedjeti,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,štedjeti,štedjeti,š t e d j e t i,8,6,75.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00206,tješitelj,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tješitelj,tješitelj,t j e š i t e lj,8,6,75.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00207,dječji,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,dječji,dječji,d j e č j i,6,4,66.66666666666666,False,False,failed_saturation;duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00208,tečajevi,ChatGPT Plus,paper_style,SV,70.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečajevi,tečajevi,t e č a j e v i,8,5,62.5,False,False,failed_saturation,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00209,tečaj,ChatGPT Plus,paper_style,SV,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaj,tečaj,t e č a j,5,4,80.0,True,False,duplicate,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_123242,20260604_123242_00210,tečaje,ChatGPT Plus,paper_style,SV,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tečaje,tečaje,t e č a j e,6,5,83.33333333333334,True,False,dictionary_failed,1,hunspell_cli,hunspell_cli,no,tečaje,,yes
20260604_123242,20260604_123242_00211,tete,ChatGPT Plus,paper_style,SV,80.0,word,manual_csv,data/chatgpt_paper_reproduction_experiment.csv,tete,tete,t e t e,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
