run_id,candidate_id,candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,source_file,original_text,normalized_text,phonemes,total_phonemes,target_count,saturation_percentage,passes_saturation,is_valid,failure_reasons,word_count,dictionary_mode,dictionary_backend,dictionary_word_validity,dictionary_invalid_words,dictionary_unknown_words,dictionary_review_complete
20260604_143739,20260604_143739_00166,snagaši,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,snagaši,snagaši,s n a g a š i,7,1,14.285714285714285,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00167,srednjegrad,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,srednjegrad,srednjegrad,s r e d nj e g r a d,10,1,10.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00168,važnosti,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnosti,važnosti,v a ž n o s t i,8,2,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00169,važnoste,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnoste,važnoste,v a ž n o s t e,8,2,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00170,naglasuju,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,naglasuju,naglasuju,n a g l a s u j u,9,2,22.22222222222222,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00171,važnošću,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnošću,važnošću,v a ž n o š ć u,8,2,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00172,važnosće,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnosće,važnosće,v a ž n o s ć e,8,2,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00173,vojništva,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,vojništva,vojništva,v o j n i š t v a,9,3,33.33333333333333,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00174,važnostju,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnostju,važnostju,v a ž n o s t j u,9,2,22.22222222222222,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00175,važnostjeh,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnostjeh,važnostjeh,v a ž n o s t j e h,10,3,30.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00176,važnostih,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,važnostih,važnostih,v a ž n o s t i h,9,3,33.33333333333333,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00177,snažnosti,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,snažnosti,snažnosti,s n a ž n o s t i,9,1,11.11111111111111,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00178,načelnuvši,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,načelnuvši,načelnuvši,n a č e l n u v š i,10,2,20.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00179,načelnovši,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,načelnovši,načelnovši,n a č e l n o v š i,10,3,30.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00180,načelnosći,llama3.1:8b,strict_plain_list,SN,50.0,word,ollama,data/generated_ollama_task16_full.csv,načelnosći,načelnosći,n a č e l n o s ć i,10,2,20.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00181,Mornar je pomogao u akciji.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Mornar je pomogao u akciji.,mornar je pomogao u akciji,m o r n a r j e p o m o g a o u a k c i j i,22,5,22.727272727272727,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00182,Nije bilo lako otkrio tajni ulaz.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Nije bilo lako otkrio tajni ulaz.,nije bilo lako otkrio tajni ulaz,n i j e b i l o l a k o o t k r i o t a j n i u l a z,27,7,25.925925925925924,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00183,Graditelji su počeli graditi novi most.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Graditelji su počeli graditi novi most.,graditelji su počeli graditi novi most,g r a d i t e lj i s u p o č e l i g r a d i t i n o v i m o s t,32,8,25.0,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00184,Najbolji način je da se uzdrži.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Najbolji način je da se uzdrži.,najbolji način je da se uzdrži,n a j b o lj i n a č i n j e d a s e u z d r ž i,24,2,8.333333333333332,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00185,Novi nastavnik je bio vrlo strpljan.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Novi nastavnik je bio vrlo strpljan.,novi nastavnik je bio vrlo strpljan,n o v i n a s t a v n i k j e b i o v r l o s t r p lj a n,29,8,27.586206896551722,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00186,Odgovor bi trebao biti odmah.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Odgovor bi trebao biti odmah.,odgovor bi trebao biti odmah,o d g o v o r b i t r e b a o b i t i o d m a h,24,8,33.33333333333333,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00187,Srednjoškolski studenti moraju raditi više.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Srednjoškolski studenti moraju raditi više.,srednjoškolski studenti moraju raditi više,s r e d nj o š k o l s k i s t u d e n t i m o r a j u r a d i t i v i š e,37,5,13.513513513513514,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00188,Tramvaj je prestao kretati se zbog oštećenja.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Tramvaj je prestao kretati se zbog oštećenja.,tramvaj je prestao kretati se zbog oštećenja,t r a m v a j j e p r e s t a o k r e t a t i s e z b o g o š t e ć e nj a,37,5,13.513513513513514,False,False,failed_saturation;wrong_word_count,7,none,none,yes,,,yes
20260604_143739,20260604_143739_00189,Žene su polagale prisegu u prvom redu.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Žene su polagale prisegu u prvom redu.,žene su polagale prisegu u prvom redu,ž e n e s u p o l a g a l e p r i s e g u u p r v o m r e d u,31,7,22.58064516129032,False,False,failed_saturation;wrong_word_count,7,none,none,yes,,,yes
20260604_143739,20260604_143739_00190,Za svaku godinu mora biti izdano novo publikacijo.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Za svaku godinu mora biti izdano novo publikacijo.,za svaku godinu mora biti izdano novo publikacijo,z a s v a k u g o d i n u m o r a b i t i i z d a n o n o v o p u b l i k a c i j o,42,10,23.809523809523807,False,False,failed_saturation;wrong_word_count,8,none,none,yes,,,yes
20260604_143739,20260604_143739_00191,Nisu znali da će imati toliko problema.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Nisu znali da će imati toliko problema.,nisu znali da će imati toliko problema,n i s u z n a l i d a ć e i m a t i t o l i k o p r o b l e m a,32,6,18.75,False,False,failed_saturation;wrong_word_count,7,none,none,yes,,,yes
20260604_143739,20260604_143739_00192,Svi su čekali na početak konferencije.,llama3.1:8b,paper_style,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Svi su čekali na početak konferencije.,svi su čekali na početak konferencije,s v i s u č e k a l i n a p o č e t a k k o n f e r e n c i j e,32,4,12.5,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00193,Svaka kuća ima čipku,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Svaka kuća ima čipku,svaka kuća ima čipku,s v a k a k u ć a i m a č i p k u,17,1,5.88235294117647,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00194,Nađi ga u prolazu,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Nađi ga u prolazu,nađi ga u prolazu,n a đ i g a u p r o l a z u,14,3,21.428571428571427,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00195,Škola učenika je opasna,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Škola učenika je opasna,škola učenika je opasna,š k o l a u č e n i k a j e o p a s n a,20,3,15.0,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00196,Vatra gori sve vreme,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Vatra gori sve vreme,vatra gori sve vreme,v a t r a g o r i s v e v r e m e,17,5,29.411764705882355,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00197,Stara kći jede hranu,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Stara kći jede hranu,stara kći jede hranu,s t a r a k ć i j e d e h r a n u,17,1,5.88235294117647,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00198,Sloboda je ljubavna tema,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Sloboda je ljubavna tema,sloboda je ljubavna tema,s l o b o d a j e lj u b a v n a t e m a,20,5,25.0,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00199,Nova sestra može pomoći,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Nova sestra može pomoći,nova sestra može pomoći,n o v a s e s t r a m o ž e p o m o ć i,20,5,25.0,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00200,Kušaći psi izbacuju smećak,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Kušaći psi izbacuju smećak,kušaći psi izbacuju smećak,k u š a ć i p s i i z b a c u j u s m e ć a k,23,0,0.0,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00201,Domaće jaje jedva koči,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Domaće jaje jedva koči,domaće jaje jedva koči,d o m a ć e j a j e j e d v a k o č i,19,3,15.789473684210526,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00202,Stručni doktor radi u bolnici,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Stručni doktor radi u bolnici,stručni doktor radi u bolnici,s t r u č n i d o k t o r r a d i u b o l n i c i,25,4,16.0,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00203,Zadatak bi trebao biti lako,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Zadatak bi trebao biti lako,zadatak bi trebao biti lako,z a d a t a k b i t r e b a o b i t i l a k o,23,3,13.043478260869565,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00204,Učiteljica govori glasno i čisto,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Učiteljica govori glasno i čisto,učiteljica govori glasno i čisto,u č i t e lj i c a g o v o r i g l a s n o i č i s t o,27,9,33.33333333333333,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00205,Ljudi koji plače su glupavi,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Ljudi koji plače su glupavi,ljudi koji plače su glupavi,lj u d i k o j i p l a č e s u g l u p a v i,22,6,27.27272727272727,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00206,Jedna žena ima lijepu kosu,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Jedna žena ima lijepu kosu,jedna žena ima lijepu kosu,j e d n a ž e n a i m a l i j e p u k o s u,22,2,9.090909090909092,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00207,Škola u kojoj sam učio nije bila sjajna,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Škola u kojoj sam učio nije bila sjajna,škola u kojoj sam učio nije bila sjajna,š k o l a u k o j o j s a m u č i o n i j e b i l a s j a j n a,32,6,18.75,False,False,failed_saturation;wrong_word_count,8,none,none,yes,,,yes
20260604_143739,20260604_143739_00208,Nova kuća koju sam kupio treba biti odlična,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Nova kuća koju sam kupio treba biti odlična,nova kuća koju sam kupio treba biti odlična,n o v a k u ć a k o j u s a m k u p i o t r e b a b i t i o d l i č n a,36,6,16.666666666666664,False,False,failed_saturation;wrong_word_count,8,none,none,yes,,,yes
20260604_143739,20260604_143739_00209,Bilješka koja je zaboravljena je gubitak vremena,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Bilješka koja je zaboravljena je gubitak vremena,bilješka koja je zaboravljena je gubitak vremena,b i lj e š k a k o j a j e z a b o r a v lj e n a j e g u b i t a k v r e m e n a,40,7,17.5,False,False,failed_saturation;wrong_word_count;repeated_words,7,none,none,yes,,,yes
20260604_143739,20260604_143739_00210,Rijetko ljudi govore o pravim stvarima,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Rijetko ljudi govore o pravim stvarima,rijetko ljudi govore o pravim stvarima,r i j e t k o lj u d i g o v o r e o p r a v i m s t v a r i m a,32,9,28.125,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00211,Žena koja voli često plače,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Žena koja voli često plače,žena koja voli često plače,ž e n a k o j a v o l i č e s t o p l a č e,22,6,27.27272727272727,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00212,Lekar koji je bio u bolnici može pomoći,llama3.1:8b,strict_plain_list,SN,50.0,sentence,ollama,data/generated_ollama_task16_full.csv,Lekar koji je bio u bolnici može pomoći,lekar koji je bio u bolnici može pomoći,l e k a r k o j i j e b i o u b o l n i c i m o ž e p o m o ć i,32,8,25.0,False,False,failed_saturation;wrong_word_count,8,none,none,yes,,,yes
20260604_143739,20260604_143739_00213,Nisu sve ove odrednice prisutne u hrvatskom jeziku.,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,Nisu sve ove odrednice prisutne u hrvatskom jeziku.,nisu sve ove odrednice prisutne u hrvatskom jeziku,n i s u s v e o v e o d r e d n i c e p r i s u t n e u h r v a t s k o m j e z i k u,43,7,16.27906976744186,False,False,failed_saturation;wrong_word_count,8,none,none,yes,,,yes
20260604_143739,20260604_143739_00214,nju,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,nju,nju,nj u,2,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00215,njama,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,njama,njama,nj a m a,4,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00216,njega,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,njega,njega,nj e g a,4,1,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00217,baba,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,baba,baba,b a b a,4,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00218,kup,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kup,kup,k u p,3,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00219,kupati,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupati,kupati,k u p a t i,6,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00220,kupa,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupa,kupa,k u p a,4,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00221,kupi,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupi,kupi,k u p i,4,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00222,kupina,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupina,kupina,k u p i n a,6,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00223,kupna,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupna,kupna,k u p n a,5,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00224,kupno,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupno,kupno,k u p n o,5,1,20.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00225,kupnaonica,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupnaonica,kupnaonica,k u p n a o n i c a,10,1,10.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00226,kupuđa,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupuđa,kupuđa,k u p u đ a,6,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00227,kupuđac,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupuđac,kupuđac,k u p u đ a c,7,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00228,kupujem,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupujem,kupujem,k u p u j e m,7,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00229,kupujem-li,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupujem-li,kupujem li,k u p u j e m l i,9,1,11.11111111111111,False,False,failed_saturation;wrong_word_count,2,none,none,yes,,,yes
20260604_143739,20260604_143739_00230,kupuje,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupuje,kupuje,k u p u j e,6,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00231,kupuje-mo,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupuje-mo,kupuje mo,k u p u j e m o,8,1,12.5,False,False,failed_saturation;wrong_word_count,2,none,none,yes,,,yes
20260604_143739,20260604_143739_00232,kupujući,llama3.1:8b,paper_style,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,kupujući,kupujući,k u p u j u ć i,8,0,0.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00233,voda,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,voda,voda,v o d a,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00234,grom,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,grom,grom,g r o m,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00235,hvala,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,hvala,hvala,h v a l a,5,3,60.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00236,vlaga,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,vlaga,vlaga,v l a g a,5,3,60.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00237,luka,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,luka,luka,l u k a,4,1,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00238,glas,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,glas,glas,g l a s,4,2,50.0,False,False,failed_saturation;duplicate,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00239,nova,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,nova,nova,n o v a,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00240,lava,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,lava,lava,l a v a,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00241,soka,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,soka,soka,s o k a,4,1,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00242,gola,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,gola,gola,g o l a,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00243,bora,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,bora,bora,b o r a,4,1,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00244,zora,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,zora,zora,z o r a,4,1,25.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00245,gora,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,gora,gora,g o r a,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00246,glava,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,glava,glava,g l a v a,5,3,60.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00247,lavica,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,lavica,lavica,l a v i c a,6,2,33.33333333333333,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00248,volja,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,volja,volja,v o lj a,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00249,vrag,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,vrag,vrag,v r a g,4,2,50.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00250,glašća,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,glašća,glašća,g l a š ć a,6,2,33.33333333333333,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00251,glasa,llama3.1:8b,strict_plain_list,SN,70.0,word,ollama,data/generated_ollama_task16_full.csv,glasa,glasa,g l a s a,5,2,40.0,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_143739,20260604_143739_00252,Moj brat jede hleb.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Moj brat jede hleb.,moj brat jede hleb,m o j b r a t j e d e h l e b,15,3,20.0,False,False,failed_saturation,4,none,none,yes,,,yes
20260604_143739,20260604_143739_00253,Hvala ti za pomoć njemu.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Hvala ti za pomoć njemu.,hvala ti za pomoć njemu,h v a l a t i z a p o m o ć nj e m u,18,5,27.77777777777778,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00254,Oni su odveli nas u grad.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Oni su odveli nas u grad.,oni su odveli nas u grad,o n i s u o d v e l i n a s u g r a d,19,5,26.31578947368421,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00255,Bili smo u zelenoj šumi.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Bili smo u zelenoj šumi.,bili smo u zelenoj šumi,b i l i s m o u z e l e n o j š u m i,19,4,21.052631578947366,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00256,Prijatelj je kupio novu količinu mlijeka.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Prijatelj je kupio novu količinu mlijeka.,prijatelj je kupio novu količinu mlijeka,p r i j a t e lj j e k u p i o n o v u k o l i č i n u m l i j e k a,34,7,20.588235294117645,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00257,Žena je objasnila mi jedan problem.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Žena je objasnila mi jedan problem.,žena je objasnila mi jedan problem,ž e n a j e o b j a s n i l a m i j e d a n p r o b l e m,29,4,13.793103448275861,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
20260604_143739,20260604_143739_00258,Ti si kupio novo košulju.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Ti si kupio novo košulju.,ti si kupio novo košulju,t i s i k u p i o n o v o k o š u lj u,19,6,31.57894736842105,False,False,failed_saturation,5,none,none,yes,,,yes
20260604_143739,20260604_143739_00259,Moj otac pije čaj sa šećerom.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,data/generated_ollama_task16_full.csv,Moj otac pije čaj sa šećerom.,moj otac pije čaj sa šećerom,m o j o t a c p i j e č a j s a š e ć e r o m,23,3,13.043478260869565,False,False,failed_saturation;wrong_word_count,6,none,none,yes,,,yes
