candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,run_id
Vol voli glog.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli glog.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol voli lov.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub lovi voluhara.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Glog voli vlagu.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol gleda goluba.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub guguće dugo.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Glog dugo golubi.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol dugo boluje.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli lovor.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovor voli vlagu.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol vuče plug.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli golubove.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vuk lovi goluba.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovac voli lov.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub gleda glog.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Glog gleda golub.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol voli goluba.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli volju.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovor dugo gori.,ChatGPT Plus,paper_style,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol voli glog,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol voli lov,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol voli lovor,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Glog voli vlagu,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovor voli vlagu,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Gol vol voli,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Gluh vol voli,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Glog dugo gori,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol dugo boluje,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli glog,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub voli lovor,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol gleda glog,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Vol gleda lovor,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub gleda glog,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub guguće dugo,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovac voli lov,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovac lovi vola,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovac lovi goluba,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Lovor gleda glog,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
Golub lovi vola,ChatGPT Plus,strict_plain_list,SN,70,sentence,manual_chatgpt_plus,20260604_152313
rad,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
radar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
kadar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
ratar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
dar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
drag,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
draga,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
draž,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
žar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
rak,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
ruka,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
krak,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
krava,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
dabar,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
jarak,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
karika,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
karat,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
grad,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
drvo,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
žaba,ChatGPT Plus,paper_style,S,50,word,manual_chatgpt_plus,20260604_152313
rad,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
dar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
rak,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
žar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
raž,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
kadar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
radar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
ratar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
krak,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
draž,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
drag,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
draga,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
rana,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
ruka,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
dabar,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
jarak,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
karika,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
karat,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
arkada,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
krava,ChatGPT Plus,strict_plain_list,S,50,word,manual_chatgpt_plus,20260604_152313
Radnik rado radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kadar radnik radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Krava rado pase.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Vatra jako žari.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dar drag raduje.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kradljivac krade dar.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar radi rado.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dobar kadar radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Karakazan dugo radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Radar radi danas.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Draga rada radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kadar ratar ore.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Krava daje dar.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dobar radar radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Žar jako grije.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Rad daje dar.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kara rado radi.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Draga krava pase.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar kopa jarak.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dabar gradi branu.,ChatGPT Plus,paper_style,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar radi rado.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Radar radi danas.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kadar radi rado.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Draga Dara radi.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar kopa jarak.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dabar gradi branu.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Krava daje dar.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar daje dar.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Radnik gradi kuću.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Draga krava pase.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Radar kvari rad.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dara daruje raka.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Katarina radi danas.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dobar kadar radi.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar ore jarak.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Drag rad raduje.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Dara gradi grad.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Radnik kopa kanal.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Kradljivac krade dar.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
Ratar krade rak.,ChatGPT Plus,strict_plain_list,S,50,sentence,manual_chatgpt_plus,20260604_152313
rad,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
dar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
rak,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
žar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
raž,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
kadar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
radar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
ratar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
krak,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
draž,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
drag,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
ruka,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
rana,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
dabar,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
jarak,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
karika,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
karat,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
arkada,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
karda,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
kara,ChatGPT Plus,paper_style,S,70,word,manual_chatgpt_plus,20260604_152313
rad,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
dar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
rak,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
žar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
raž,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
kadar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
radar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
ratar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
krak,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
draž,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
drag,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
draga,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
rana,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
ruka,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
dabar,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
jarak,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
karika,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
karat,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
arkada,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
karda,ChatGPT Plus,strict_plain_list,S,70,word,manual_chatgpt_plus,20260604_152313
Ratar rado radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar radnik radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radar rado radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar krade dar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar daje dar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Draga Dara radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar daje dar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dabar gradi radar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar ratar radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radar daje kadar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar kopa jarak.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Draga krava radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dar raduje ratara.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radnik gradi radar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar radi rad.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar krade raka.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Drag rad raduje.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radar kvari rad.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar gradi kadar.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Draga rada radi.,ChatGPT Plus,paper_style,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dara rado radi.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar rado radi.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radar rado radi.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar rado radi.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dara daje dar.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar daje dar.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar daje dar.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radnik radi rad.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dabar gradi grad.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dara gradi grad.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar kopa jarak.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radarka radi rado.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Radar kvari rad.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dara daruje raka.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar krade rak.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Draga Dara radi.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Drag rad raduje.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Kadar gradi grad.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Ratar radi danas.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
Dara kopa jarak.,ChatGPT Plus,strict_plain_list,S,70,sentence,manual_chatgpt_plus,20260604_152313
tečaj,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
četka,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
teta,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
četa,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
četvrt,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
češće,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
šetnja,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
šetati,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
šetalište,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
šešir,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
ječam,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
ječati,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
jesti,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
teći,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
čest,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
čestit,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
šutjeti,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
dječji,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
dječak,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
tješitelj,ChatGPT Plus,paper_style,SV,50,word,manual_chatgpt_plus,20260604_152313
tečaj,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
četka,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
teta,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
četa,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
četvrt,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
češće,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
šetnja,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
šetati,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
šetalište,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
šešir,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
ječam,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
ječati,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
jesti,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
teći,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
čest,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
čestit,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
šutjeti,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
dječji,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
dječak,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
tješitelj,ChatGPT Plus,strict_plain_list,SV,50,word,manual_chatgpt_plus,20260604_152313
Teta šeće šetalištem.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete šetaju.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Ježevi jedu trešnje.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tete šiju dječje šešire.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta čita dječje štivo.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Četiri ježa šetaju.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tečaj traje četvrtkom.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Štef čeka tetu.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta je tiše čitala.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete kreću.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Četka čeka čišćenje.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Ježevi traže trešnje.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Šetnje često tješe tetu.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta je češće šetala.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječje trešnje teže.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tješitelj tješi dječaka.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Čete teže šetaju.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Šetač čeka četvrtak.,ChatGPT Plus,paper_style,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta čeka tečaj,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tete često šeću,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Čete tiše šute,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete šeću,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta tješi dječaka,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Četke čiste šešire,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Šetač čeka tetu,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tečaj traje četvrtkom,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tete čitaju štivo,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječak češće čita,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Čete teško teku,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Šetnje često tješe,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Četiri ježa šetaju,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta šije šešir,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Četke čekaju čišćenje,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Tješitelj tješi tetu,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Teta šeće šetalištem,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
Dječje štivo teče,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
